time_s,ground_accel_m_per_s2,roof_displacement_m,story_1_drift_ratio,story_2_drift_ratio,story_3_drift_ratio,isolation_displacement_m,total_base_shear_N
9.300000000000e+00,2.765772821754e-02,4.441292948837e-03,4.321111539292e-04,2.059717529692e-04,1.369275935201e-04,1.651255147330e-03,2.219078742700e+04
9.310000000000e+00,-9.442009565267e-02,4.753823227608e-03,4.576890124733e-04,2.516072082149e-04,1.717314612564e-04,1.582123572608e-03,2.177599797866e+04
9.320000000000e+00,-2.039944010968e-01,5.068000014280e-03,4.838754772357e-04,2.971008913211e-04,2.048207612444e-04,1.519130346996e-03,2.139803862499e+04
9.330000000000e+00,-3.051592319988e-01,5.393901081848e-03,5.108205259414e-04,3.413763923025e-04,2.363165003647e-04,1.475252774857e-03,2.113477319216e+04
9.340000000000e+00,-3.208794283584e-01,5.738762723331e-03,5.385329377626e-04,3.834445573216e-04,2.663239443682e-04,1.460877541302e-03,2.104557972794e+04
9.350000000000e+00,-1.340780778489e-01,6.100283383200e-03,5.663008085554e-04,4.224544659233e-04,2.948950503631e-04,1.479142213770e-03,2.109801058668e+04
9.360000000000e+00,3.730776201818e-01,6.455908382407e-03,5.922031806672e-04,4.577070919967e-04,3.220103183222e-04,1.516994254857e-03,2.120812765820e+04
9.370000000000e+00,8.112226230565e-01,6.763778213413e-03,6.138067428346e-04,4.886373474738e-04,3.475780007204e-04,1.543698685710e-03,2.128478996083e+04
9.380000000000e+00,8.508763907228e-01,6.987504199587e-03,6.294142800592e-04,5.147928216477e-04,3.714390180683e-04,1.531178168396e-03,2.120966685695e+04
9.390000000000e+00,6.966989720813e-01,7.117237224348e-03,6.383335464700e-04,5.358268761028e-04,3.933701578825e-04,1.474127134709e-03,2.086736065482e+04
9.400000000000e+00,5.753725740929e-01,7.161973016316e-03,6.407660554105e-04,5.515046553094e-04,4.130860212530e-04,1.382688781214e-03,2.031873053385e+04
9.410000000000e+00,5.480971285246e-01,7.131569319948e-03,6.373207809805e-04,5.617126329217e-04,4.302435697362e-04,1.266172178850e-03,1.961963091967e+04
9.420000000000e+00,4.779227273014e-01,7.031469462084e-03,6.284489186249e-04,5.664585404673e-04,4.444542058564e-04,1.129767468269e-03,1.880120265618e+04
9.430000000000e+00,3.981292814678e-01,6.867221701779e-03,6.146682779805e-04,5.658607037406e-04,4.553029938458e-04,9.782265897385e-04,1.789195738500e+04
9.440000000000e+00,4.467599977256e-01,6.642822853789e-03,5.964407854053e-04,5.601309187251e-04,4.623723861720e-04,8.146241286998e-04,1.691034261877e+04
9.450000000000e+00,6.049734484872e-01,6.353500927153e-03,5.737099691096e-04,5.495452122359e-04,4.652713178827e-04,6.348055299314e-04,1.583143102616e+04
9.460000000000e+00,7.293615784586e-01,5.986842614765e-03,5.459424094393e-04,5.344017793024e-04,4.636682307223e-04,4.283979046946e-04,1.459298527474e+04
9.470000000000e+00,7.406837889576e-01,5.532451557484e-03,5.126911923925e-04,5.149795229685e-04,4.573210191904e-04,1.864813130996e-04,1.314148572517e+04
9.480000000000e+00,7.204242960305e-01,4.987470039221e-03,4.739157837784e-04,4.915110451969e-04,4.460971661034e-04,-9.401634306233e-05,1.145849978819e+04
9.490000000000e+00,6.940091103796e-01,4.353847648069e-03,4.298080401366e-04,4.641715031165e-04,4.299828398579e-04,-4.124169311303e-04,9.548096259786e+03
9.500000000000e+00,6.418679386660e-01,3.635514025220e-03,3.806196515779e-04,4.330784285491e-04,4.090827442626e-04,-7.664969425827e-04,7.423616191071e+03
9.510000000000e+00,1.802013967564e-01,2.848290864857e-03,3.272772010047e-04,3.983084248707e-04,3.836088742711e-04,-1.144809335670e-03,5.153741832546e+03
9.520000000000e+00,-3.531999140769e-01,2.031069306540e-03,2.720914553101e-04,3.599447787845e-04,3.538540632356e-04,-1.518135763849e-03,2.913783263474e+03
9.530000000000e+00,-4.540536135101e-01,1.225853843661e-03,2.175753119290e-04,3.181410468336e-04,3.201582512241e-04,-1.855294752291e-03,8.908293328216e+02
9.540000000000e+00,-4.292374700691e-01,4.517683557063e-04,1.648802712026e-04,2.731593071428e-04,2.828853514819e-04,-2.143561391672e-03,-8.386933394435e+02
9.550000000000e+00,-4.711051054770e-01,-2.873805553416e-04,1.142779986654e-04,2.253732077503e-04,2.424152332469e-04,-2.382819738127e-03,-2.270139219844e+03
9.560000000000e+00,-5.026025183061e-01,-9.877405325018e-04,6.608598376017e-05,1.752583909467e-04,1.991419721076e-04,-2.573491381034e-03,-3.404742160370e+03
9.570000000000e+00,-4.618926390407e-01,-1.646015740113e-03,2.059176311972e-05,1.233796151764e-04,1.534745007142e-04,-2.716820904550e-03,-4.252545442860e+03
9.580000000000e+00,-4.913100574295e-01,-2.260935697472e-03,-2.204364882718e-05,7.037140195800e-05,1.058405047107e-04,-2.815941425701e-03,-4.835773963410e+03
9.590000000000e+00,-5.886086769732e-01,-2.827753490608e-03,-6.144157573481e-05,1.691758706590e-05,5.669096257347e-05,-2.871554596665e-03,-5.161737767038e+03
9.600000000000e+00,-6.349957758670e-01,-3.337789679984e-03,-9.697388185017e-05,-3.626431920863e-05,6.502618557152e-06,-2.881541582978e-03,-5.219805751561e+03
9.610000000000e+00,-6.401672519127e-01,-3.784202296000e-03,-1.280952644450e-04,-8.843800724683e-05,-4.422034314179e-05,-2.845489282599e-03,-5.003491949288e+03
9.620000000000e+00,-5.929322887776e-01,-4.164761207229e-03,-1.545307594383e-04,-1.388677601031e-04,-9.494372569464e-05,-2.766729124379e-03,-4.530930999967e+03
9.630000000000e+00,-5.829884774547e-01,-4.479933344305e-03,-1.762032637547e-04,-1.868411913289e-04,-1.451007593565e-04,-2.650610572321e-03,-3.834219687618e+03
9.640000000000e+00,-8.124225244976e-01,-4.723650318038e-03,-1.926716788187e-04,-2.316850113032e-04,-1.940938999165e-04,-2.497228193900e-03,-2.913925417094e+03
9.650000000000e+00,-1.010765736886e+00,-4.877767624872e-03,-2.027805943450e-04,-2.727627040695e-04,-2.413051415979e-04,-2.297113240827e-03,-1.713235698656e+03
9.660000000000e+00,-9.990518230236e-01,-4.925050224732e-03,-2.054480255809e-04,-3.094635298613e-04,-2.861105508719e-04,-2.041370642001e-03,-1.800744043697e+02
9.670000000000e+00,-8.351289238759e-01,-4.863448949853e-03,-2.005707195903e-04,-3.412059784872e-04,-3.278895548704e-04,-1.732650439241e-03,1.660280107288e+03
9.680000000000e+00,-5.195474074589e-01,-4.707662603989e-03,-1.891759948011e-04,-3.674651559411e-04,-3.660255014460e-04,-1.386062656111e-03,3.696853679160e+03
9.690000000000e+00,-1.325732427771e-01,-4.485651965981e-03,-1.732020257592e-04,-3.878178032249e-04,-3.999007724655e-04,-1.026337800762e-03,5.760540371158e+03
9.700000000000e+00,5.427273216621e-02,-4.227835088033e-03,-1.547471999262e-04,-4.019883461301e-04,-4.288938766503e-04,-6.795691662892e-04,7.688195579651e+03
9.710000000000e+00,7.222390230034e-02,-3.952326948441e-03,-1.350899689316e-04,-4.098723315197e-04,-4.523881341453e-04,-3.618653838932e-04,9.392179875346e+03
9.720000000000e+00,7.338537714571e-03,-3.661930713189e-03,-1.145186714336e-04,-4.115261514131e-04,-4.697956381448e-04,-7.690505361986e-05,1.086430525230e+04
9.730000000000e+00,-3.785664255343e-02,-3.351850014396e-03,-9.285884712374e-05,-4.071338150680e-04,-4.805907785557e-04,1.782503722941e-04,1.213369434724e+04
9.740000000000e+00,6.350974204105e-02,-3.020184075890e-03,-7.011827693736e-05,-3.969700169485e-04,-4.843440315218e-04,4.049722955777e-04,1.322106813778e+04
9.750000000000e+00,3.471285119503e-01,-2.677745083545e-03,-4.700619123481e-05,-3.813759138451e-04,-4.807481519359e-04,5.951238417116e-04,1.410354232624e+04
9.760000000000e+00,6.385806053790e-01,-2.348652056585e-03,-2.487467613365e-05,-3.607527287613e-04,-4.696339424443e-04,7.302887938363e-04,1.471570357074e+04
9.770000000000e+00,8.526935968310e-01,-2.060370049663e-03,-5.132913358690e-06,-3.355634985858e-04,-4.509790352107e-04,7.896615600959e-04,1.498199451221e+04
9.780000000000e+00,1.033072995495e+00,-1.836186190130e-03,1.083691378565e-05,-3.063352584842e-04,-4.249125308024e-04,7.572929616733e-04,1.478778292167e+04
9.790000000000e+00,1.145826543931e+00,-1.694416814673e-03,2.134807810595e-05,-2.736663501986e-04,-3.917137536866e-04,6.240984781324e-04,1.398861602043e+04
9.800000000000e+00,1.253978817420e+00,-1.649373895833e-03,2.494959129486e-05,-2.382345855730e-04,-3.518071298384e-04,3.849577509863e-04,1.255377165755e+04
9.810000000000e+00,1.274719262577e+00,-1.711587427076e-03,2.081104161380e-05,-2.007936948199e-04,-3.057582516270e-04,3.707983032297e-05,1.046650413357e+04
9.820000000000e+00,1.149089085866e+00,-1.883753578229e-03,8.666131075087e-06,-1.621564846038e-04,-2.542716005854e-04,-4.158105434178e-04,7.749161891125e+03
9.830000000000e+00,8.501648789179e-01,-2.155034009738e-03,-1.088053615680e-05,-1.231637311443e-04,-1.981899061567e-04,-9.589909852904e-04,4.490079239889e+03
9.840000000000e+00,5.340280362141e-01,-2.502126365743e-03,-3.640997591952e-05,-8.463865400405e-05,-1.384945026623e-04,-1.567771088434e-03,8.373986210274e+02
9.850000000000e+00,2.827800784680e-01,-2.898417773116e-03,-6.612400118809e-05,-4.733756794316e-05,-7.630177724023e-05,-2.215269726179e-03,-3.021859099793e+03
9.860000000000e+00,7.204267751657e-02,-3.321326148564e-03,-9.788123507401e-05,-1.190484067032e-05,-1.285202749871e-05,-2.879828976889e-03,-6.841991989389e+03
9.870000000000e+00,-1.572592316197e-01,-3.751583418877e-03,-1.292479278893e-04,2.116579927711e-05,5.051015596260e-05,-3.544324317338e-03,-1.042008887137e+04
9.880000000000e+00,-3.828949956091e-01,-4.170146903339e-03,-1.579466755971e-04,5.155603202695e-05,1.123665028329e-04,-4.191659996685e-03,-1.361029053460e+04
9.890000000000e+00,-3.963269501709e-01,-4.562953700510e-03,-1.824659381871e-04,7.912139148731e-05,1.712702802431e-04,-4.807486341266e-03,-1.634488157542e+04
9.900000000000e+00,-3.005951440792e-01,-4.929212996288e-03,-2.025370649089e-04,1.038546785314e-04,2.258072106482e-04,-5.386862363662e-03,-1.864201790958e+04
9.910000000000e+00,-2.809405601430e-01,-5.276717411473e-03,-2.186322230751e-04,1.258235625658e-04,2.746653000623e-04,-5.931401313864e-03,-2.056088309810e+04
9.920000000000e+00,-3.693167720699e-01,-5.609112187357e-03,-2.311045001076e-04,1.451080918793e-04,3.167001964758e-04,-6.439645825048e-03,-2.215182548045e+04
9.930000000000e+00,-5.458039284564e-01,-5.920104521788e-03,-2.399518335927e-04,1.617556277141e-04,3.509865043610e-04,-6.902149596325e-03,-2.344395398481e+04
9.940000000000e+00,-7.101011770206e-01,-6.196131217527e-03,-2.450862712446e-04,1.757537595061e-04,3.768529660664e-04,-7.303204853108e-03,-2.445507044525e+04
9.950000000000e+00,-8.007482767989e-01,-6.423382953898e-03,-2.466932795139e-04,1.870146672472e-04,3.939029445115e-04,-7.626590549979e-03,-2.520362432498e+04
9.960000000000e+00,-8.857578231121e-01,-6.591670177846e-03,-2.452725637129e-04,1.953678658780e-04,4.020209145249e-04,-7.859288557930e-03,-2.570937195704e+04
9.970000000000e+00,-1.001694581156e+00,-6.691651087866e-03,-2.413375003666e-04,2.005656206934e-04,4.013634766773e-04,-7.989780837081e-03,-2.598295978562e+04
9.980000000000e+00,-1.082316058150e+00,-6.712990301942e-03,-2.352650099124e-04,2.023047866320e-04,3.923344029327e-04,-8.006737348690e-03,-2.601842547286e+04
9.990000000000e+00,-1.098390770844e+00,-6.647538169638e-03,-2.256785650510e-04,2.002840086769e-04,3.755384479923e-04,-7.908056179463e-03,-2.542633845750e+04
1.000000000000e+01,-1.056989212856e+00,-6.492330720176e-03,-2.106518323518e-04,1.942904308512e-04,3.517194606004e-04,-7.699619732935e-03,-2.417571977833e+04
1.001000000000e+01,-9.513755738212e-01,-6.250190060176e-03,-1.900164100566e-04,1.842592603976e-04,3.217079870786e-04,-7.387613074887e-03,-2.230367983004e+04
1.002000000000e+01,-8.007457976636e-01,-5.929452099298e-03,-1.644189100505e-04,1.702919633218e-04,2.863858482496e-04,-6.981584144773e-03,-1.986750624935e+04
1.003000000000e+01,-5.720654077242e-01,-5.544043919266e-03,-1.348815141115e-04,1.526543589629e-04,2.466603844051e-04,-6.496003544589e-03,-1.695402264825e+04
1.004000000000e+01,-3.064930067412e-01,-5.113664152768e-03,-1.027396886192e-04,1.317584897117e-04,2.034472574863e-04,-5.950541963651e-03,-1.368125316262e+04
1.005000000000e+01,-5.524033863824e-02,-4.661305483395e-03,-6.948711103079e-05,1.081314629349e-04,1.576604879003e-04,-5.368002906691e-03,-1.018601882086e+04
1.006000000000e+01,1.292202124070e-01,-4.208391836348e-03,-3.648898093079e-05,8.237896201854e-05,1.102063456643e-04,-4.770338612655e-03,-6.600033056648e+03
1.007000000000e+01,1.864103908871e-01,-3.769409443227e-03,-4.664624051121e-06,5.515279483882e-05,6.197704876743e-05,-4.174284233625e-03,-3.023706782467e+03
1.008000000000e+01,2.242117487254e-01,-3.350321361686e-03,2.556160483048e-05,2.712755376333e-05,1.384209417226e-05,-3.589833871644e-03,4.731054779847e+02
1.009000000000e+01,4.188722057606e-01,-2.956900692549e-03,5.349750215591e-05,-1.023226661148e-06,-3.335915273505e-05,-3.025715134484e-03,3.771103236018e+03
1.010000000000e+01,7.156420442125e-01,-2.604894751015e-03,7.764296154707e-05,-2.866577996094e-05,-7.881845526874e-05,-2.497466165757e-03,6.733005460487e+03
1.011000000000e+01,8.027712511293e-01,-2.313918220499e-03,9.651115628123e-05,-5.524982789690e-05,-1.217578823931e-04,-2.024130626067e-03,9.250208103149e+03
1.012000000000e+01,6.532099822468e-01,-2.089864935913e-03,1.098201370485e-04,-8.032830753746e-05,-1.614388073230e-04,-1.614855815790e-03,1.130652815721e+04
1.013000000000e+01,4.694044187237e-01,-1.920892060735e-03,1.185629982396e-04,-1.035414065549e-04,-1.971846111769e-04,-1.265105190563e-03,1.296777264816e+04
1.014000000000e+01,2.983391310391e-01,-1.788103228398e-03,1.241478639776e-04,-1.245819833536e-04,-2.284090057794e-04,-9.642679778380e-04,1.432208953168e+04
1.015000000000e+01,2.021268685439e-01,-1.674548980793e-03,1.277854454472e-04,-1.431642062064e-04,-2.546400134265e-04,-7.024813937243e-04,1.544267716457e+04
1.016000000000e+01,6.470121442245e-02,-1.566622921984e-03,1.304344954809e-04,-1.590034435536e-04,-2.755354555330e-04,-4.718470690038e-04,1.638447220108e+04
1.017000000000e+01,-9.582725279724e-02,-1.450273410472e-03,1.330449927815e-04,-1.718044710208e-04,-2.908905363469e-04,-2.635333579621e-04,1.719800695168e+04
1.018000000000e+01,-1.594589682906e-01,-1.312009071506e-03,1.364950201222e-04,-1.812564633500e-04,-3.006379359821e-04,-6.857130635065e-05,1.792707680322e+04
1.019000000000e+01,-2.200155644708e-01,-1.142992270130e-03,1.413861385896e-04,-1.870385377999e-04,-3.048391861098e-04,1.187774370221e-04,1.859815407643e+04
1.020000000000e+01,-2.758979991281e-01,-9.373627256822e-04,1.481830918271e-04,-1.888347495613e-04,-3.036684428151e-04,3.021896362951e-04,1.922726340402e+04
1.021000000000e+01,-2.747030559574e-01,-6.912524365943e-04,1.572650444999e-04,-1.863537344321e-04,-2.973915147255e-04,4.840763001734e-04,1.982424973669e+04
1.022000000000e+01,-2.101431522419e-01,-4.055670250065e-04,1.687698397906e-04,-1.793525169095e-04,-2.863415045444e-04,6.633600289811e-04,2.038713249905e+04
1.023000000000e+01,-1.780048829613e-01,-8.517543005209e-05,1.826653018588e-04,-1.676627446519e-04,-2.708930297168e-04,8.360302709839e-04,2.090609390665e+04
1.024000000000e+01,-1.228528015365e-01,2.643717763499e-04,1.989128369306e-04,-1.512133577352e-04,-2.514385882667e-04,9.978325690068e-04,2.137253591364e+04
1.025000000000e+01,-1.919428290193e-02,6.358582595285e-04,2.173688560319e-04,-1.300473326995e-04,-2.283690014586e-04,1.143629180783e-03,2.177706608655e+04
1.026000000000e+01,1.336853828318e-01,1.017753227974e-03,2.376464646212e-04,-1.043344208681e-04,-2.020579672469e-04,1.265238552551e-03,2.210368373001e+04
1.027000000000e+01,3.127900101718e-01,1.394140528561e-03,2.591423283995e-04,-7.437976552672e-05,-1.728513344599e-04,1.351260106274e-03,2.232927664821e+04
1.028000000000e+01,4.696201034868e-01,1.747082197309e-03,2.811525960262e-04,-4.062564702502e-05,-1.410624494673e-04,1.389009998987e-03,2.242695431555e+04
1.029000000000e+01,6.569410807362e-01,2.058309126031e-03,3.025670314656e-04,-3.649465047024e-06,-1.069723092402e-04,1.367306200189e-03,2.229673152277e+04
1.030000000000e+01,7.818225586141e-01,2.310122337949e-03,3.214489930482e-04,3.583253572697e-05,-7.083085783735e-05,1.278899922573e-03,2.176629385707e+04
1.031000000000e+01,6.997830162812e-01,2.492323078740e-03,3.362697561440e-04,7.696880361050e-05,-3.286445268644e-05,1.122976293295e-03,2.083075208140e+04
1.032000000000e+01,4.788895900329e-01,2.610026451741e-03,3.469333070725e-04,1.188101852192e-04,6.701164026302e-06,9.092256889960e-04,1.954824845561e+04
1.033000000000e+01,3.014430083206e-01,2.679272655341e-03,3.541008759976e-04,1.603761122904e-04,4.760670997920e-05,6.557713415793e-04,1.802752237111e+04
1.034000000000e+01,3.335502884111e-01,2.712039737951e-03,3.582360519559e-04,2.007200936907e-04,8.952761496571e-05,3.774981997465e-04,1.635788352011e+04
1.035000000000e+01,4.556030730157e-01,2.706386742700e-03,3.590131985982e-04,2.389726507138e-04,1.320548676031e-04,7.824016180644e-05,1.456233529247e+04
1.036000000000e+01,5.980269116318e-01,2.650054623067e-03,3.555430989883e-04,2.743583627027e-04,1.746904722343e-04,-2.464763390642e-04,1.261403628725e+04
1.037000000000e+01,7.692607805106e-01,2.526759168903e-03,3.467546529467e-04,3.061962196163e-04,2.168538784349e-04,-6.045379346895e-04,1.046566671349e+04
1.038000000000e+01,8.554528743185e-01,2.320387919462e-03,3.316433093734e-04,3.338914885248e-04,2.578956704123e-04,-1.003961766455e-03,8.069123722903e+03
1.039000000000e+01,9.373486268093e-01,2.018494805750e-03,3.094744280204e-04,3.569252072966e-04,2.971153874982e-04,-1.450159276385e-03,5.391938663324e+03
1.040000000000e+01,1.062443310315e+00,1.609956302056e-03,2.796289462775e-04,3.748424311113e-04,3.337821730866e-04,-1.947756479656e-03,2.406355443698e+03
1.041000000000e+01,1.150445172826e+00,1.082626856543e-03,2.414490959350e-04,3.872366332189e-04,3.671582656206e-04,-2.502411524645e-03,-9.209986837699e+02
1.042000000000e+01,1.131554162534e+00,4.279500712672e-04,1.947436066342e-04,3.937376774332e-04,3.965214189127e-04,-3.118059659461e-03,-4.557784215085e+03
1.043000000000e+01,1.056942109287e+00,-3.547969484316e-04,1.404122275516e-04,3.940188615179e-04,4.211796331327e-04,-3.794995548359e-03,-8.370854594216e+03
1.044000000000e+01,9.417416543995e-01,-1.259677032210e-03,8.033498205222e-05,3.878262381229e-04,4.404770920688e-04,-4.530774956287e-03,-1.218103765857e+04
1.045000000000e+01,6.920134065365e-01,-2.273763733899e-03,1.702611042742e-05,3.750201676937e-04,4.537958029931e-04,-5.318795225911e-03,-1.579454348588e+04
1.046000000000e+01,2.526288360574e-01,-3.371433741671e-03,-4.649310744453e-05,3.556207460587e-04,4.605568928528e-04,-6.142298054952e-03,-1.902883478087e+04
1.047000000000e+01,-9.271246732078e-02,-4.516344787972e-03,-1.073581590653e-04,3.298447973839e-04,4.602268795897e-04,-6.974113452442e-03,-2.176138182884e+04
1.048000000000e+01,-2.126436080136e-01,-5.677494023921e-03,-1.640311502161e-04,2.981104310111e-04,4.523380227137e-04,-7.788596316553e-03,-2.397245479481e+04
1.049000000000e+01,-3.581358722778e-01,-6.836544778705e-03,-2.163993581527e-04,2.609988128649e-04,4.365253081517e-04,-8.568593925015e-03,-2.571895934311e+04
1.050000000000e+01,-6.552205609012e-01,-7.975358741993e-03,-2.646623788222e-04,2.191954871877e-04,4.125690474620e-04,-9.296926502971e-03,-2.707407997555e+04
1.051000000000e+01,-9.591476627011e-01,-9.067016883737e-03,-3.087746995911e-04,1.734372633130e-04,3.804306987322e-04,-9.949352628572e-03,-2.810007228452e+04
1.052000000000e+01,-1.068876666182e+00,-1.008492385695e-02,-3.489197119239e-04,1.244661194625e-04,3.402795553476e-04,-1.050189732334e-02,-2.885315355774e+04
1.053000000000e+01,-1.173260654153e+00,-1.101174725006e-02,-3.856959044347e-04,7.298444666216e-05,2.925110881931e-04,-1.093902591957e-02,-2.938510249625e+04
1.054000000000e+01,-1.248527199095e+00,-1.183559812725e-02,-4.196587581991e-04,1.961987510016e-05,2.377527592847e-04,-1.125136808152e-02,-2.973550029175e+04
1.055000000000e+01,-1.178761855182e+00,-1.254942254088e-02,-4.512857676739e-04,-3.509277695164e-05,1.768541433900e-04,-1.143513469643e-02,-2.993177075754e+04
1.056000000000e+01,-9.803021234387e-01,-1.315702185969e-02,-4.812595420827e-04,-9.071724409607e-05,1.108637453922e-04,-1.149701491286e-02,-2.999635865711e+04
1.057000000000e+01,-8.231993252507e-01,-1.367093465204e-02,-5.093211194692e-04,-1.468984597262e-04,4.098949584754e-05,-1.145610635199e-02,-2.975090729187e+04
1.058000000000e+01,-6.870749692003e-01,-1.410411251063e-02,-5.338128836558e-04,-2.033069781202e-04,-3.146032206804e-05,-1.133722384879e-02,-2.903761227270e+04
1.059000000000e+01,-5.245949267442e-01,-1.446796152949e-02,-5.539831243410e-04,-2.595813742045e-04,-1.051382321524e-04,-1.116063169898e-02,-2.797805937382e+04
1.060000000000e+01,-3.844841212780e-01,-1.477408377003e-02,-5.705147694683e-04,-3.153074526864e-04,-1.787036367027e-04,-1.094179067814e-02,-2.666501324878e+04
1.061000000000e+01,-1.523331899596e-01,-1.503595758599e-02,-5.844197110549e-04,-3.700209237390e-04,-2.508578294563e-04,-1.069688311469e-02,-2.519556786806e+04
1.062000000000e+01,-3.047997573935e-02,-1.526844723084e-02,-5.967978492301e-04,-4.232169616828e-04,-3.203734106200e-04,-1.044304963333e-02,-2.367256697988e+04
1.063000000000e+01,-5.987954435466e-02,-1.547958977395e-02,-6.082958758556e-04,-4.743593587390e-04,-3.861202306813e-04,-1.019199809896e-02,-2.216625777369e+04
1.064000000000e+01,-2.256727031040e-01,-1.566393565892e-02,-6.186857139462e-04,-5.228786023848e-04,-4.470912209629e-04,-9.944775724666e-03,-2.068292352792e+04
1.065000000000e+01,-3.894969326704e-01,-1.580579737420e-02,-6.270489345889e-04,-5.681594668846e-04,-5.024268985281e-04,-9.694310294199e-03,-1.918013094512e+04
1.066000000000e+01,-4.406786790581e-01,-1.588935216990e-02,-6.323836884377e-04,-6.095312170945e-04,-5.514325868098e-04,-9.433301197472e-03,-1.761407636476e+04
1.067000000000e+01,-3.962005142752e-01,-1.590722420231e-02,-6.341297533641e-04,-6.462745294224e-04,-5.935825923638e-04,-9.160871451766e-03,-1.597949789052e+04
1.068000000000e+01,-3.744708941692e-01,-1.585943440688e-02,-6.321175912802e-04,-6.776474691759e-04,-6.285109557343e-04,-8.881640748590e-03,-1.430411367147e+04
1.069000000000e+01,-3.941031658885e-01,-1.574657880506e-02,-6.261713944241e-04,-7.029203791196e-04,-6.559938270734e-04,-8.600270642841e-03,-1.261589303698e+04
1.070000000000e+01,-2.799340312482e-01,-1.557030350259e-02,-6.161595781094e-04,-7.214127042785e-04,-6.759275216428e-04,-8.321704208082e-03,-1.094449442842e+04
1.071000000000e+01,-5.822620908384e-02,-1.534091404063e-02,-6.024847300754e-04,-7.325364290612e-04,-6.883019724200e-04,-8.056950767025e-03,-9.355973782082e+03
1.072000000000e+01,8.975138822727e-02,-1.507587357729e-02,-5.860212371623e-04,-7.358465052755e-04,-6.931712139144e-04,-7.821733334424e-03,-7.944669186473e+03
1.073000000000e+01,1.564240109678e-01,-1.478986989297e-02,-5.675342689645e-04,-7.310842196421e-04,-6.906280744034e-04,-7.628582266133e-03,-6.785762776728e+03
1.074000000000e+01,2.716462822449e-01,-1.449314403017e-02,-5.475929800300e-04,-7.182029618652e-04,-6.807883593910e-04,-7.485440545536e-03,-5.926912453148e+03
1.075000000000e+01,4.429421295039e-01,-1.419797565595e-02,-5.269737034013e-04,-6.973809742506e-04,-6.637833363119e-04,-7.400678805681e-03,-5.418342014013e+03
1.076000000000e+01,6.368005862991e-01,-1.392145792887e-02,-5.068322902934e-04,-6.690277258183e-04,-6.397581568455e-04,-7.385232506224e-03,-5.325664217273e+03
1.077000000000e+01,7.639008901890e-01,-1.368177304333e-02,-4.884518251294e-04,-6.337815396924e-04,-6.088770369232e-04,-7.449775597050e-03,-5.707571896106e+03
1.078000000000e+01,7.561734257428e-01,-1.349119822074e-02,-4.727855887669e-04,-5.924901731895e-04,-5.713378063704e-04,-7.599389374761e-03,-6.585830289350e+03
1.079000000000e+01,5.844610837687e-01,-1.334976899276e-02,-4.600320692504e-04,-5.461670187184e-04,-5.273973391390e-04,-7.828821855175e-03,-7.912618367336e+03
1.080000000000e+01,3.771409227892e-01,-1.324536497507e-02,-4.495787059528e-04,-4.959235529184e-04,-4.774055396914e-04,-8.122896900248e-03,-9.572078457077e+03
1.081000000000e+01,2.160546501475e-01,-1.316146975800e-02,-4.404479180751e-04,-4.428909715479e-04,-4.218403694871e-04,-8.462824425207e-03,-1.142347092353e+04
1.082000000000e+01,1.082839155679e-01,-1.308464783357e-02,-4.317685137694e-04,-3.881488862655e-04,-3.613346738059e-04,-8.832140367748e-03,-1.334317095258e+04
1.083000000000e+01,7.212424106494e-02,-1.300737514832e-02,-4.229746434539e-04,-3.326727176439e-04,-2.966887012717e-04,-9.218965323785e-03,-1.524177587340e+04
1.084000000000e+01,3.306447419463e-02,-1.292722217998e-02,-4.137727488352e-04,-2.773029522555e-04,-2.288664137079e-04,-9.615430566702e-03,-1.706155560543e+04
1.085000000000e+01,-2.684010942564e-02,-1.284307948732e-02,-4.039333724034e-04,-2.227330613858e-04,-1.589770281373e-04,-1.001476302439e-02,-1.876187631874e+04
1.086000000000e+01,-4.673095494721e-02,-1.275385268753e-02,-3.932453581920e-04,-1.695121304102e-04,-8.824423278729e-05,-1.041024649053e-02,-2.031462016342e+04
1.087000000000e+01,-8.734117297717e-02,-1.265946162177e-02,-3.815948898552e-04,-1.180609668538e-04,-1.796505026773e-05,-1.079602635665e-02,-2.170605792177e+04
1.088000000000e+01,-1.529257032746e-01,-1.255913607475e-02,-3.688781009520e-04,-6.869815493732e-05,5.053832435972e-05,-1.116579952124e-02,-2.292983249607e+04
1.089000000000e+01,-1.145573672140e-01,-1.245282344490e-02,-3.550958295283e-04,-2.167220442793e-05,1.159699910289e-04,-1.151395049036e-02,-2.398846862995e+04
1.090000000000e+01,2.051789318996e-02,-1.234725811970e-02,-3.406441365476e-04,2.279931905578e-05,1.771130867059e-04,-1.184062388887e-02,-2.490330267493e+04
1.091000000000e+01,1.441495646350e-01,-1.225603004420e-02,-3.262076930013e-04,6.448678247288e-05,2.328801711764e-04,-1.215220338253e-02,-2.570827368663e+04
1.092000000000e+01,2.232456297345e-01,-1.219309849344e-02,-3.123868619357e-04,1.031129383470e-04,2.823546951872e-04,-1.245618927119e-02,-2.643308814843e+04
1.093000000000e+01,2.368278198899e-01,-1.216786612870e-02,-2.995446274358e-04,1.383338357888e-04,3.248185673823e-04,-1.275685412135e-02,-2.709455848281e+04
1.094000000000e+01,1.058737003178e-01,-1.218131046286e-02,-2.877480773231e-04,1.697388653638e-04,3.597641367108e-04,-1.305162819197e-02,-2.769338588869e+04
